problem,sampler,local_rank,number,hv,state,archive_prune_policy,archive_unbounded,blxab_alpha,blxab_beta,cauchy_gamma,crossover,crossover_alpha,crossover_eta,crossover_prob,fuzzy_d,gaussian_sigma,initializer,laplace_a,laplace_b,levy_beta,levy_scale,mutation,mutation_eta,mutation_prob_factor,nonuniform_perturbation,offspring_ratio,pcx_sigma_eta,pcx_sigma_zeta,pop_size,power_index,repair,scatter_base_size_factor,selection,selection_size,simplex_epsilon,undx_eta,undx_zeta,uniform_perturb,use_external_archive,wa_alpha,user_attrs_config,user_attrs_fidelity_trace,duration
zcat4,tpe,2,41,0.25535526259090174,COMPLETE,crowding,True,0.18634710722850645,0.8097235335879084,0.08015252152653059,sbx,0.6420956740204922,31.787763079901477,0.840529575123896,1.5689665345141168,0.2846203619251679,halton,0.6705758038790874,0.9280385812804386,1.0769231198778066,0.08115065924650038,cauchy,37.52220668654045,0.8705549531204811,0.4770907336318416,0.0,0.3249315153476059,0.35321532928494775,66,2.0456171510594716,reflect,0.1,boltzmann,5,0.3980940256612261,0.29422466552709,0.874455771642166,0.31334200033107,True,0.049896285087245806,"{'pop_size': 66, 'offspring_ratio': 0, 'selection': 'boltzmann', 'use_external_archive': True, 'initializer': 'halton', 'crossover': 'sbx', 'crossover_prob': 0.840529575123896, 'mutation': 'cauchy', 'mutation_prob_factor': 0.8705549531204811, 'mutation_eta': 37.52220668654045, 'repair': 'reflect', 'archive_unbounded': True, 'archive_prune_policy': 'crowding', 'selection_size': 5, 'crossover_eta': 31.787763079901477, 'crossover_alpha': 0.6420956740204922, 'blxab_alpha': 0.18634710722850645, 'blxab_beta': 0.8097235335879084, 'wa_alpha': 0.049896285087245806, 'laplace_a': 0.6705758038790874, 'laplace_b': 0.9280385812804386, 'fuzzy_d': 1.5689665345141168, 'pcx_sigma_eta': 0.3249315153476059, 'pcx_sigma_zeta': 0.35321532928494775, 'undx_zeta': 0.874455771642166, 'undx_eta': 0.29422466552709, 'simplex_epsilon': 0.3980940256612261, 'nonuniform_perturbation': 0.4770907336318416, 'gaussian_sigma': 0.2846203619251679, 'cauchy_gamma': 0.08015252152653059, 'uniform_perturb': 0.31334200033107, 'levy_beta': 1.0769231198778066, 'levy_scale': 0.08115065924650038, 'power_index': 2.0456171510594716, 'scatter_base_size_factor': 0.1}","[{'step': 0, 'budget': 5000, 'score': 0.1833352298489662, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.23257810136351564, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.25535526259090174, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:09:07.423133
zcat4,tpe,2,42,0.24098642410816137,COMPLETE,mc_hv,False,0.9225670791335622,0.9544606573463318,0.20057810925166533,undx,0.6569908635343628,36.631294328995374,0.8385072064251936,0.21780161254518662,0.3603483430938607,sobol,-0.8430275079563241,0.5313246658520724,1.7640497895424128,0.04171521314289277,uniform,12.707662498484119,2.3552525443447285,0.2864314882804113,0.0,0.053647062534680594,0.23079860228417992,66,1.4927739821304795,reflect,0.5,sus,5,0.7930334832877932,0.8898530818574116,0.6275386905217533,0.2616467441712447,False,0.28346941413565774,"{'pop_size': 66, 'offspring_ratio': 0, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'undx', 'crossover_prob': 0.8385072064251936, 'mutation': 'uniform', 'mutation_prob_factor': 2.3552525443447285, 'mutation_eta': 12.707662498484119, 'repair': 'reflect', 'archive_unbounded': False, 'archive_prune_policy': 'mc_hv', 'selection_size': 5, 'crossover_eta': 36.631294328995374, 'crossover_alpha': 0.6569908635343628, 'blxab_alpha': 0.9225670791335622, 'blxab_beta': 0.9544606573463318, 'wa_alpha': 0.28346941413565774, 'laplace_a': -0.8430275079563241, 'laplace_b': 0.5313246658520724, 'fuzzy_d': 0.21780161254518662, 'pcx_sigma_eta': 0.053647062534680594, 'pcx_sigma_zeta': 0.23079860228417992, 'undx_zeta': 0.6275386905217533, 'undx_eta': 0.8898530818574116, 'simplex_epsilon': 0.7930334832877932, 'nonuniform_perturbation': 0.2864314882804113, 'gaussian_sigma': 0.3603483430938607, 'cauchy_gamma': 0.20057810925166533, 'uniform_perturb': 0.2616467441712447, 'levy_beta': 1.7640497895424128, 'levy_scale': 0.04171521314289277, 'power_index': 1.4927739821304795, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.229127172808172, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.23889906183928675, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.24098642410816137, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:02:12.901911
zcat4,tpe,2,43,0.2353336255302169,COMPLETE,hv,True,0.42576004214143626,0.9307058359255244,0.07033720506398608,pcx,0.8183281020480476,32.683238667360506,0.7560162894241725,0.787410171788623,0.20710778077421982,halton,-0.7567263699786537,0.4737114013102707,1.3271150387758874,0.020020865107327757,non_uniform,17.461996696386905,2.3518762388946937,0.09534049096830606,0.25,0.0353844258167565,0.08925282478606908,101,1.4094184369305802,reflect,0.5,ranking,6,0.7726723423392937,0.7818810606191087,0.5792986519367956,0.1984838992567998,False,0.5601601642111164,"{'pop_size': 101, 'offspring_ratio': 0.25, 'selection': 'ranking', 'use_external_archive': False, 'initializer': 'halton', 'crossover': 'pcx', 'crossover_prob': 0.7560162894241725, 'mutation': 'non_uniform', 'mutation_prob_factor': 2.3518762388946937, 'mutation_eta': 17.461996696386905, 'repair': 'reflect', 'archive_unbounded': True, 'archive_prune_policy': 'hv', 'selection_size': 6, 'crossover_eta': 32.683238667360506, 'crossover_alpha': 0.8183281020480476, 'blxab_alpha': 0.42576004214143626, 'blxab_beta': 0.9307058359255244, 'wa_alpha': 0.5601601642111164, 'laplace_a': -0.7567263699786537, 'laplace_b': 0.4737114013102707, 'fuzzy_d': 0.787410171788623, 'pcx_sigma_eta': 0.0353844258167565, 'pcx_sigma_zeta': 0.08925282478606908, 'undx_zeta': 0.5792986519367956, 'undx_eta': 0.7818810606191087, 'simplex_epsilon': 0.7726723423392937, 'nonuniform_perturbation': 0.09534049096830606, 'gaussian_sigma': 0.20710778077421982, 'cauchy_gamma': 0.07033720506398608, 'uniform_perturb': 0.1984838992567998, 'levy_beta': 1.3271150387758874, 'levy_scale': 0.020020865107327757, 'power_index': 1.4094184369305802, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.04035802362720365, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.21453313892391765, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.2353336255302169, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:03:16.153945
zcat4,tpe,2,44,0.24843450772454437,COMPLETE,maxmin,True,0.6717661763068821,0.7733149205168157,0.11281926681729634,undx,0.9359173863251831,19.505009781138593,0.736967664207672,0.6199314741280695,0.3061997276672914,halton,-0.5421946215926502,0.11616805191726924,1.951465737585477,0.022577689383711744,non_uniform,7.302438505561033,1.9344900336627382,0.18644364659753265,0.0,0.19010249520233496,0.03332024738380371,129,0.6049085925924257,reflect,0.5,sus,7,0.9765014630001958,0.8103975359445517,0.32063161772668,0.052966549528202456,False,0.6138770211411538,"{'pop_size': 129, 'offspring_ratio': 0, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'halton', 'crossover': 'undx', 'crossover_prob': 0.736967664207672, 'mutation': 'non_uniform', 'mutation_prob_factor': 1.9344900336627382, 'mutation_eta': 7.302438505561033, 'repair': 'reflect', 'archive_unbounded': True, 'archive_prune_policy': 'maxmin', 'selection_size': 7, 'crossover_eta': 19.505009781138593, 'crossover_alpha': 0.9359173863251831, 'blxab_alpha': 0.6717661763068821, 'blxab_beta': 0.7733149205168157, 'wa_alpha': 0.6138770211411538, 'laplace_a': -0.5421946215926502, 'laplace_b': 0.11616805191726924, 'fuzzy_d': 0.6199314741280695, 'pcx_sigma_eta': 0.19010249520233496, 'pcx_sigma_zeta': 0.03332024738380371, 'undx_zeta': 0.32063161772668, 'undx_eta': 0.8103975359445517, 'simplex_epsilon': 0.9765014630001958, 'nonuniform_perturbation': 0.18644364659753265, 'gaussian_sigma': 0.3061997276672914, 'cauchy_gamma': 0.11281926681729634, 'uniform_perturb': 0.052966549528202456, 'levy_beta': 1.951465737585477, 'levy_scale': 0.022577689383711744, 'power_index': 0.6049085925924257, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.2329047284715047, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.24370065526864912, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.24843450772454437, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:03:04.562439
zcat4,tpe,2,45,0.24742906583043964,COMPLETE,maxmin,True,0.2388149565312464,0.9666417992159365,0.22545243015870048,undx,0.5765831413796532,29.229771254203303,0.862972398577369,0.5790327439155923,0.14400073057171012,sobol,-0.5413541190185107,0.05627206253749478,1.8599779707912159,0.06058700310465358,non_uniform,9.348498900222125,1.0200593502672564,0.3104381046420813,0.0,0.0891282152961794,0.056809143285444244,102,0.5460483305202403,midpoint,0.5,ranking,7,0.9340688280445908,0.6868833281840662,0.9531278991188581,0.153573655277857,False,0.7070513346764409,"{'pop_size': 102, 'offspring_ratio': 0, 'selection': 'ranking', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'undx', 'crossover_prob': 0.862972398577369, 'mutation': 'non_uniform', 'mutation_prob_factor': 1.0200593502672564, 'mutation_eta': 9.348498900222125, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'maxmin', 'selection_size': 7, 'crossover_eta': 29.229771254203303, 'crossover_alpha': 0.5765831413796532, 'blxab_alpha': 0.2388149565312464, 'blxab_beta': 0.9666417992159365, 'wa_alpha': 0.7070513346764409, 'laplace_a': -0.5413541190185107, 'laplace_b': 0.05627206253749478, 'fuzzy_d': 0.5790327439155923, 'pcx_sigma_eta': 0.0891282152961794, 'pcx_sigma_zeta': 0.056809143285444244, 'undx_zeta': 0.9531278991188581, 'undx_eta': 0.6868833281840662, 'simplex_epsilon': 0.9340688280445908, 'nonuniform_perturbation': 0.3104381046420813, 'gaussian_sigma': 0.14400073057171012, 'cauchy_gamma': 0.22545243015870048, 'uniform_perturb': 0.153573655277857, 'levy_beta': 1.8599779707912159, 'levy_scale': 0.06058700310465358, 'power_index': 0.5460483305202403, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.21682123615147295, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.24103875027106011, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.24742906583043964, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:02:23.609156
zcat4,tpe,2,46,0.24239740692160358,COMPLETE,hv,True,0.1954121819929307,0.9909475849735213,0.24833278168917264,undx,0.7740349854641224,18.182014725610255,0.8599482797400873,1.161957133583619,0.20290496147815928,sobol,-0.5788649190316145,0.5634636310195644,1.4766501963187566,0.09371312761107126,non_uniform,18.97236528663494,1.3443437120077741,0.29680768849126216,0.0,0.03975505004109738,0.1158647893850209,59,0.6256801218594182,midpoint,0.5,ranking,10,0.8232405811704805,0.7425270659418375,0.91370538039829,0.20562785078371626,False,0.7685192711286748,"{'pop_size': 59, 'offspring_ratio': 0, 'selection': 'ranking', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'undx', 'crossover_prob': 0.8599482797400873, 'mutation': 'non_uniform', 'mutation_prob_factor': 1.3443437120077741, 'mutation_eta': 18.97236528663494, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'hv', 'selection_size': 10, 'crossover_eta': 18.182014725610255, 'crossover_alpha': 0.7740349854641224, 'blxab_alpha': 0.1954121819929307, 'blxab_beta': 0.9909475849735213, 'wa_alpha': 0.7685192711286748, 'laplace_a': -0.5788649190316145, 'laplace_b': 0.5634636310195644, 'fuzzy_d': 1.161957133583619, 'pcx_sigma_eta': 0.03975505004109738, 'pcx_sigma_zeta': 0.1158647893850209, 'undx_zeta': 0.91370538039829, 'undx_eta': 0.7425270659418375, 'simplex_epsilon': 0.8232405811704805, 'nonuniform_perturbation': 0.29680768849126216, 'gaussian_sigma': 0.20290496147815928, 'cauchy_gamma': 0.24833278168917264, 'uniform_perturb': 0.20562785078371626, 'levy_beta': 1.4766501963187566, 'levy_scale': 0.09371312761107126, 'power_index': 0.6256801218594182, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.2289746804623545, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.2388678481904112, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.24239740692160358, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:01:46.943357
zcat4,tpe,2,47,0.24759059837912165,COMPLETE,ref_dirs,True,0.23207100000186226,0.7142706490964424,0.1307290074132287,undx,0.7334649299611726,25.231759533768056,0.9444833436488478,0.6291282205858083,0.17937782153933485,sobol,-0.9587315476539529,0.35379993045747216,1.795344226077389,0.07358119323947107,non_uniform,14.181944144314588,1.1846295172727366,0.41167966393192545,1.0,0.07143576836862567,0.23128671661767275,104,1.0836669014410127,midpoint,0.5,ranking,7,0.9791940680070857,0.6065633831407476,0.8274479770161933,0.054514573194987426,False,0.8351743182911223,"{'pop_size': 104, 'offspring_ratio': 1.0, 'selection': 'ranking', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'undx', 'crossover_prob': 0.9444833436488478, 'mutation': 'non_uniform', 'mutation_prob_factor': 1.1846295172727366, 'mutation_eta': 14.181944144314588, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'ref_dirs', 'selection_size': 7, 'crossover_eta': 25.231759533768056, 'crossover_alpha': 0.7334649299611726, 'blxab_alpha': 0.23207100000186226, 'blxab_beta': 0.7142706490964424, 'wa_alpha': 0.8351743182911223, 'laplace_a': -0.9587315476539529, 'laplace_b': 0.35379993045747216, 'fuzzy_d': 0.6291282205858083, 'pcx_sigma_eta': 0.07143576836862567, 'pcx_sigma_zeta': 0.23128671661767275, 'undx_zeta': 0.8274479770161933, 'undx_eta': 0.6065633831407476, 'simplex_epsilon': 0.9791940680070857, 'nonuniform_perturbation': 0.41167966393192545, 'gaussian_sigma': 0.17937782153933485, 'cauchy_gamma': 0.1307290074132287, 'uniform_perturb': 0.054514573194987426, 'levy_beta': 1.795344226077389, 'levy_scale': 0.07358119323947107, 'power_index': 1.0836669014410127, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.2090015917013193, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.24264248479626305, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.24759059837912165, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:01:14.603503
zcat4,tpe,2,48,0.23595328346281488,COMPLETE,knn,True,0.4149390408371421,0.7943894858372698,0.12777270327692558,fuzzy,0.9973726772071588,17.284392617989703,0.741471767123058,0.3001629205752336,0.26630314828362167,halton,-0.6045676858416238,0.4213127329193154,1.6140341827233589,0.03752426132992734,non_uniform,10.217060810048636,1.8035248987753558,0.17995159157429433,0.0,0.14609918216304368,0.034254411563275335,200,1.593961683609376,random,0.3,sus,6,0.9065504185731295,0.7796543251614374,0.21433266598757167,0.03260349339534087,False,0.3485634067551397,"{'pop_size': 200, 'offspring_ratio': 0, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'halton', 'crossover': 'fuzzy', 'crossover_prob': 0.741471767123058, 'mutation': 'non_uniform', 'mutation_prob_factor': 1.8035248987753558, 'mutation_eta': 10.217060810048636, 'repair': 'random', 'archive_unbounded': True, 'archive_prune_policy': 'knn', 'selection_size': 6, 'crossover_eta': 17.284392617989703, 'crossover_alpha': 0.9973726772071588, 'blxab_alpha': 0.4149390408371421, 'blxab_beta': 0.7943894858372698, 'wa_alpha': 0.3485634067551397, 'laplace_a': -0.6045676858416238, 'laplace_b': 0.4213127329193154, 'fuzzy_d': 0.3001629205752336, 'pcx_sigma_eta': 0.14609918216304368, 'pcx_sigma_zeta': 0.034254411563275335, 'undx_zeta': 0.21433266598757167, 'undx_eta': 0.7796543251614374, 'simplex_epsilon': 0.9065504185731295, 'nonuniform_perturbation': 0.17995159157429433, 'gaussian_sigma': 0.26630314828362167, 'cauchy_gamma': 0.12777270327692558, 'uniform_perturb': 0.03260349339534087, 'levy_beta': 1.6140341827233589, 'levy_scale': 0.03752426132992734, 'power_index': 1.593961683609376, 'scatter_base_size_factor': 0.3}","[{'step': 0, 'budget': 5000, 'score': 0.15597121098463226, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.2177639092474634, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.23595328346281488, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:02:24.418623
zcat4,tpe,2,49,0.24030243415123234,COMPLETE,ref_dirs,True,0.3547819080137383,0.713403581466632,0.060460185040129774,undx,0.4923461898457512,28.635584497521556,0.9787144180539914,0.5180539136596547,0.1153983542634962,sobol,-0.9420777134527951,0.5394646769295728,1.5194136271339689,0.0992992155639187,polynomial,18.462134229460407,0.583636078158059,0.4155205785359338,0.5,0.09107819465520231,0.0884036006014946,163,1.3466525468338686,midpoint,0.5,ranking,5,0.9266658033908587,0.4370240626706492,0.6610439465789101,0.06586846705412257,False,0.7026039216047034,"{'pop_size': 163, 'offspring_ratio': 0.5, 'selection': 'ranking', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'undx', 'crossover_prob': 0.9787144180539914, 'mutation': 'polynomial', 'mutation_prob_factor': 0.583636078158059, 'mutation_eta': 18.462134229460407, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'ref_dirs', 'selection_size': 5, 'crossover_eta': 28.635584497521556, 'crossover_alpha': 0.4923461898457512, 'blxab_alpha': 0.3547819080137383, 'blxab_beta': 0.713403581466632, 'wa_alpha': 0.7026039216047034, 'laplace_a': -0.9420777134527951, 'laplace_b': 0.5394646769295728, 'fuzzy_d': 0.5180539136596547, 'pcx_sigma_eta': 0.09107819465520231, 'pcx_sigma_zeta': 0.0884036006014946, 'undx_zeta': 0.6610439465789101, 'undx_eta': 0.4370240626706492, 'simplex_epsilon': 0.9266658033908587, 'nonuniform_perturbation': 0.4155205785359338, 'gaussian_sigma': 0.1153983542634962, 'cauchy_gamma': 0.060460185040129774, 'uniform_perturb': 0.06586846705412257, 'levy_beta': 1.5194136271339689, 'levy_scale': 0.0992992155639187, 'power_index': 1.3466525468338686, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.10559401203305359, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.2176068097503394, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.24030243415123234, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:49.620902
zcat5,nsgaiii,1,0,0.8821814070413075,COMPLETE,mc_hv,False,0.4314850717555042,0.16731434536091705,0.41444593250247996,undx,0.36313656157038887,13.565397753880562,0.6306983108639801,1.6447978966686685,0.44669117578489526,lhs,0.7156972749480666,0.2708730619880256,0.6478482339630693,0.036396610704720785,uniform,38.43092539225574,2.8319899071591035,0.24096857287964507,0.0,0.4777505892678522,0.10997054717612507,167,2.4585360990939633,wrap,0.75,sus,8,0.3081420240678162,0.8852332840551268,0.6073625884961973,0.11464867325141098,False,0.3064401964485194,"{'pop_size': 167, 'offspring_ratio': 0, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'lhs', 'crossover': 'undx', 'crossover_prob': 0.6306983108639801, 'mutation': 'uniform', 'mutation_prob_factor': 2.8319899071591035, 'mutation_eta': 38.43092539225574, 'repair': 'wrap', 'archive_unbounded': False, 'archive_prune_policy': 'mc_hv', 'selection_size': 8, 'crossover_eta': 13.565397753880562, 'crossover_alpha': 0.36313656157038887, 'blxab_alpha': 0.4314850717555042, 'blxab_beta': 0.16731434536091705, 'wa_alpha': 0.3064401964485194, 'laplace_a': 0.7156972749480666, 'laplace_b': 0.2708730619880256, 'fuzzy_d': 1.6447978966686685, 'pcx_sigma_eta': 0.4777505892678522, 'pcx_sigma_zeta': 0.10997054717612507, 'undx_zeta': 0.6073625884961973, 'undx_eta': 0.8852332840551268, 'simplex_epsilon': 0.3081420240678162, 'nonuniform_perturbation': 0.24096857287964507, 'gaussian_sigma': 0.44669117578489526, 'cauchy_gamma': 0.41444593250247996, 'uniform_perturb': 0.11464867325141098, 'levy_beta': 0.6478482339630693, 'levy_scale': 0.036396610704720785, 'power_index': 2.4585360990939633, 'scatter_base_size_factor': 0.75}","[{'step': 0, 'budget': 5000, 'score': 0.8541098842115541, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.8773095926791905, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.8821814070413075, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:02:13.205516
zcat5,nsgaiii,1,1,0.8791594846058381,COMPLETE,crowding,False,0.2994409387501955,0.37977009530190964,0.17466966499581316,blx_alpha_beta,0.45123835544781254,17.072353822136876,0.747889364833,1.9805026954123002,0.10934025593894757,lhs,-0.6753896574005986,0.7094358225177633,0.5685215908815942,0.022539700902698488,linked_polynomial,28.65407846993472,1.6018364589934457,0.48680141553479644,0.75,0.48054473424135,0.3257112026320374,81,4.327412603298727,random,0.2,sus,8,0.3998103506525761,0.2832672292569529,0.5681075126386711,0.13050795879035604,False,0.9383909651654283,"{'pop_size': 81, 'offspring_ratio': 0.75, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'lhs', 'crossover': 'blx_alpha_beta', 'crossover_prob': 0.747889364833, 'mutation': 'linked_polynomial', 'mutation_prob_factor': 1.6018364589934457, 'mutation_eta': 28.65407846993472, 'repair': 'random', 'archive_unbounded': False, 'archive_prune_policy': 'crowding', 'selection_size': 8, 'crossover_eta': 17.072353822136876, 'crossover_alpha': 0.45123835544781254, 'blxab_alpha': 0.2994409387501955, 'blxab_beta': 0.37977009530190964, 'wa_alpha': 0.9383909651654283, 'laplace_a': -0.6753896574005986, 'laplace_b': 0.7094358225177633, 'fuzzy_d': 1.9805026954123002, 'pcx_sigma_eta': 0.48054473424135, 'pcx_sigma_zeta': 0.3257112026320374, 'undx_zeta': 0.5681075126386711, 'undx_eta': 0.2832672292569529, 'simplex_epsilon': 0.3998103506525761, 'nonuniform_perturbation': 0.48680141553479644, 'gaussian_sigma': 0.10934025593894757, 'cauchy_gamma': 0.17466966499581316, 'uniform_perturb': 0.13050795879035604, 'levy_beta': 0.5685215908815942, 'levy_scale': 0.022539700902698488, 'power_index': 4.327412603298727, 'scatter_base_size_factor': 0.2}","[{'step': 0, 'budget': 5000, 'score': 0.8231360538575156, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.8742808068513055, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.8791594846058381, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:41.442196
zcat5,nsgaiii,1,2,0.5535336508746815,COMPLETE,maxmin,True,0.11107930501718255,0.48467031637385627,0.36175460351347644,arithmetic,0.7543066090287678,33.57757361508174,0.9354624265687028,0.20144648815848787,0.20340833103884096,sobol,0.3815974292277684,0.6241697127143587,0.858363399955113,0.04244620617543592,uniform,28.166152412439327,1.1703301565698423,0.3168203330453746,1.0,0.07412507865102447,0.08617727129359216,191,2.0867538398820162,round,0.5,sus,7,0.14953984836895928,0.9894807131158496,0.5648322508126906,0.4619032355986173,True,0.49869766771072055,"{'pop_size': 191, 'offspring_ratio': 1.0, 'selection': 'sus', 'use_external_archive': True, 'initializer': 'sobol', 'crossover': 'arithmetic', 'crossover_prob': 0.9354624265687028, 'mutation': 'uniform', 'mutation_prob_factor': 1.1703301565698423, 'mutation_eta': 28.166152412439327, 'repair': 'round', 'archive_unbounded': True, 'archive_prune_policy': 'maxmin', 'selection_size': 7, 'crossover_eta': 33.57757361508174, 'crossover_alpha': 0.7543066090287678, 'blxab_alpha': 0.11107930501718255, 'blxab_beta': 0.48467031637385627, 'wa_alpha': 0.49869766771072055, 'laplace_a': 0.3815974292277684, 'laplace_b': 0.6241697127143587, 'fuzzy_d': 0.20144648815848787, 'pcx_sigma_eta': 0.07412507865102447, 'pcx_sigma_zeta': 0.08617727129359216, 'undx_zeta': 0.5648322508126906, 'undx_eta': 0.9894807131158496, 'simplex_epsilon': 0.14953984836895928, 'nonuniform_perturbation': 0.3168203330453746, 'gaussian_sigma': 0.20340833103884096, 'cauchy_gamma': 0.36175460351347644, 'uniform_perturb': 0.4619032355986173, 'levy_beta': 0.858363399955113, 'levy_scale': 0.04244620617543592, 'power_index': 2.0867538398820162, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.437007068791566, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.5428770486812858, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.5535336508746815, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:40.828769
